"month","date","State","Expected","Population","Observed","monthlyxs","sumxs","correctedpopulation","irxsuncorrected","irxscorrected","expcorr","xscorrMO","irxscorr"
201906,2019-06-01,"Alaska",373,733603,373,0,0,733603,0,0,373,0,0
201906,2019-06-01,"Arizona",4689,7291843,4689,0,0,7291843,0,0,4689,0,0
201906,2019-06-01,"Arkansas",2515,3020985,2515,0,0,3020985,0,0,2515,0,0
201906,2019-06-01,"California",21434,39437610,21434,0,0,39437610,0,0,21434,0,0
201906,2019-06-01,"Colorado",3111,5758486,3111,0,0,5758486,0,0,3111,0,0
201906,2019-06-01,"Connecticut",2486,3566022,2486,0,0,3566022,0,0,2486,0,0
201906,2019-06-01,"Delaware",724,976668,724,0,0,976668,0,0,724,0,0
201906,2019-06-01,"District of Columbia",356,708253,356,0,0,708253,0,0,356,-5.6843418860808e-14,-8.02586347827796e-15
201906,2019-06-01,"Florida",16715,21492056,16715,0,0,21492056,0,0,16715,0,0
201906,2019-06-01,"Georgia",6741,10628020,6741,0,0,10628020,0,0,6741,0,0
201906,2019-06-01,"Hawaii",953,1415615,953,0,0,1415615,0,0,953,0,0
201906,2019-06-01,"Idaho",1178,1789060,1178,0,0,1789060,0,0,1178,0,0
201906,2019-06-01,"Illinois",8523,12667017,8523,0,0,12667017,0,0,8523,0,0
201906,2019-06-01,"Indiana",5175,6731010,5175,0,0,6731010,0,0,5175,0,0
201906,2019-06-01,"Iowa",2416,3159596,2416,0,0,3159596,0,0,2416,0,0
201906,2019-06-01,"Kansas",2204,2912635,2204,0,0,2912635,0,0,2204,0,0
201906,2019-06-01,"Kentucky",3901,4472345,3901,0,0,4472345,0,0,3901,0,0
201906,2019-06-01,"Louisiana",3701,4658285,3701,0,0,4658285,0,0,3701,0,0
201906,2019-06-01,"Maine",1163,1345770,1163,0,0,1345770,0,0,1163,0,0
201906,2019-06-01,"Maryland",3955,6054954,3955,0,0,6054954,0,0,3955,0,0
201906,2019-06-01,"Massachusetts",4519,6894883,4519,0,0,6894883,0,0,4519,0,0
201906,2019-06-01,"Michigan",7784,9984795,7784,0,0,9984795,0,0,7784,0,0
201906,2019-06-01,"Minnesota",3479,5640053,3479,0,0,5640053,0,0,3479,0,0
201906,2019-06-01,"Mississippi",2629,2978227,2629,0,0,2978227,0,0,2629,0,0
201906,2019-06-01,"Missouri",4986,6140475,4986,0,0,6140475,0,0,4986,0,0
201906,2019-06-01,"Montana",819,1070123,819,0,0,1070123,0,0,819,0,0
201906,2019-06-01,"Nebraska",1285,1932571,1285,0,0,1932571,0,0,1285,0,0
201906,2019-06-01,"Nevada",2078,3090771,2078,0,0,3090771,0,0,2078,0,0
201906,2019-06-01,"New Hampshire",937,1360783,937,0,0,1360783,0,0,937,0,0
201906,2019-06-01,"New Jersey",5858,8891258,5858,0,0,8891258,0,0,5858,0,0
201906,2019-06-01,"New Mexico",1554,2099634,1554,0,0,2099634,0,0,1554,0,0
201906,2019-06-01,"New York",12208,19463131,12208,0,0,19463131,0,0,12208,0,0
201906,2019-06-01,"North Carolina",7714,10501384,7714,0,0,10501384,0,0,7714,0,0
201906,2019-06-01,"North Dakota",543,763724,543,0,0,763724,0,0,543,0,0
201906,2019-06-01,"Ohio",9796,11696507,9796,0,0,11696507,0,0,9796,0,0
201906,2019-06-01,"Oklahoma",3158,3960676,3158,0,0,3960676,0,0,3158,0,0
201906,2019-06-01,"Oregon",2990,4216116,2990,0,0,4216116,0,0,2990,0,0
201906,2019-06-01,"Pennsylvania",10465,12798883,10465,0,0,12798883,0,0,10465,0,0
201906,2019-06-01,"Rhode Island",793,1058158,793,0,0,1058158,0,0,793,0,0
201906,2019-06-01,"South Carolina",4094,5157702,4094,0,0,5157702,0,0,4094,-4.54747350886464e-13,-8.81685973494522e-15
201906,2019-06-01,"South Dakota",650,887127,650,0,0,887127,0,0,650,0,0
201906,2019-06-01,"Tennessee",5758,6830325,5758,0,0,6830325,0,0,5758,0,0
201906,2019-06-01,"Texas",16055,28986794,16055,0,0,28986794,0,0,16055,1.81898940354586e-12,6.27523486573181e-15
201906,2019-06-01,"Utah",1469,3203383,1469,0,0,3203383,0,0,1469,0,0
201906,2019-06-01,"Vermont",477,624046,477,0,0,624046,0,0,477,-5.6843418860808e-14,-9.10885076754086e-15
201906,2019-06-01,"Virginia",5698,8556642,5698,0,0,8556642,0,0,5698,0,0
201906,2019-06-01,"Washington",4582,7614024,4582,0,0,7614024,0,0,4582,0,0
201906,2019-06-01,"West Virginia",1881,1795263,1881,0,0,1795263,0,0,1881,2.27373675443232e-13,1.26652014464305e-14
201906,2019-06-01,"Wisconsin",4169,5824581,4169,0,0,5824581,0,0,4169,0,0
201906,2019-06-01,"Wyoming",376,580116,376,0,0,580116,0,0,376,0,0
201907,2019-07-01,"Alabama",4433,4909095.58333333,4433,0,0,4909095.58333333,0,0,4433,0,0
201907,2019-07-01,"Alaska",312,733399.25,312,0,0,733399.25,0,0,312,0,0
201907,2019-07-01,"Arizona",4928,7302639.5,4928,0,0,7302639.5,0,0,4928,0,0
201907,2019-07-01,"Arkansas",2620,3021779.75,2620,0,0,3021779.75,0,0,2620,0,0
201907,2019-07-01,"California",21273,39431815.6666667,21273,0,0,39431815.6666667,0,0,21273,0,0
201907,2019-07-01,"Colorado",3132,5762588.75,3132,0,0,5762588.75,0,0,3132,0,0
201907,2019-07-01,"Connecticut",2532,3565270.66666667,2532,0,0,3565270.66666667,0,0,2532,0,0
201907,2019-07-01,"Delaware",764,977513.083333333,764,0,0,977513.083333333,0,0,764,0,0
201907,2019-07-01,"District of Columbia",409,708633.25,409,0,0,708633.25,0,0,409,0,0
201907,2019-07-01,"Florida",17141,21512160.6666667,17141,0,0,21512160.6666667,0,0,17141,0,0
201907,2019-07-01,"Georgia",7081,10634853.0833333,7081,0,0,10634853.0833333,0,0,7081,0,0
201907,2019-07-01,"Hawaii",979,1414897.58333333,979,0,0,1414897.58333333,0,0,979,0,0
201907,2019-07-01,"Idaho",1076,1792214.41666667,1076,0,0,1792214.41666667,0,0,1076,0,0
201907,2019-07-01,"Illinois",8683,12660393.0833333,8683,0,0,12660393.0833333,0,0,8683,0,0
201907,2019-07-01,"Indiana",5182,6733005.25,5182,0,0,6733005.25,0,0,5182,0,0
201907,2019-07-01,"Iowa",2528,3159926.41666667,2528,0,0,3159926.41666667,0,0,2528,0,0
201907,2019-07-01,"Kansas",2247,2912732.5,2247,0,0,2912732.5,0,0,2247,0,0
201907,2019-07-01,"Kentucky",3946,4472753.83333333,3946,0,0,4472753.83333333,0,0,3946,0,0
201907,2019-07-01,"Louisiana",3652,4657204.41666667,3652,0,0,4657204.41666667,0,0,3652,0,0
201907,2019-07-01,"Maine",1189,1346134.25,1189,0,0,1346134.25,0,0,1189,0,0
201907,2019-07-01,"Maryland",4048,6055024.66666667,4048,0,0,6055024.66666667,0,0,4048,0,0
201907,2019-07-01,"Massachusetts",4701,6894773.91666667,4701,0,0,6894773.91666667,0,0,4701,0,0
201907,2019-07-01,"Michigan",8046,9983275,8046,0,0,9983275,0,0,8046,0,0
201907,2019-07-01,"Minnesota",3600,5641493.75,3600,0,0,5641493.75,0,0,3600,-4.54747350886464e-13,-8.06076140537183e-15
201907,2019-07-01,"Mississippi",2678,2977273.58333333,2678,0,0,2977273.58333333,0,0,2678,0,0
201907,2019-07-01,"Missouri",5171,6141397.75,5171,0,0,6141397.75,0,0,5171,0,0
201907,2019-07-01,"Montana",824,1070994.16666667,824,0,0,1070994.16666667,0,0,824,0,0
201907,2019-07-01,"Nebraska",1345,1932986.08333333,1345,0,0,1932986.08333333,0,0,1345,0,0
201907,2019-07-01,"Nevada",2070,3094728.33333333,2070,0,0,3094728.33333333,0,0,2070,0,0
201907,2019-07-01,"New Hampshire",969,1361240.66666667,969,0,0,1361240.66666667,0,0,969,0,0
201907,2019-07-01,"New Jersey",6033,8890517.41666667,6033,0,0,8890517.41666667,0,0,6033,0,0
201907,2019-07-01,"New Mexico",1557,2100191.08333333,1557,0,0,2100191.08333333,0,0,1557,0,0
201907,2019-07-01,"New York",12601,19452601.4166667,12601,0,0,19452601.4166667,0,0,12601,0,0
201907,2019-07-01,"North Carolina",7582,10509670.5833333,7582,0,0,10509670.5833333,0,0,7582,0,0
201907,2019-07-01,"North Dakota",494,763856.083333333,494,0,0,763856.083333333,0,0,494,5.6843418860808e-14,7.44163987183991e-15
201907,2019-07-01,"Ohio",9965,11696232.8333333,9965,0,0,11696232.8333333,0,0,9965,0,0
201907,2019-07-01,"Oklahoma",3281,3962351.58333333,3281,0,0,3962351.58333333,0,0,3281,0,0
201907,2019-07-01,"Oregon",2994,4218231.91666667,2994,0,0,4218231.91666667,0,0,2994,0,0
201907,2019-07-01,"Pennsylvania",10564,12797580.5833333,10564,0,0,12797580.5833333,0,0,10564,0,0
201907,2019-07-01,"Rhode Island",803,1058071.91666667,803,0,0,1058071.91666667,0,0,803,0,0
201907,2019-07-01,"South Carolina",4025,5162730.16666667,4025,0,0,5162730.16666667,0,0,4025,0,0
201907,2019-07-01,"South Dakota",625,887592.833333333,625,0,0,887592.833333333,0,0,625,0,0
201907,2019-07-01,"Tennessee",5729,6835034.08333333,5729,0,0,6835034.08333333,0,0,5729,0,0
201907,2019-07-01,"Texas",16476,29017957.75,16476,0,0,29017957.75,0,0,16476,0,0
201907,2019-07-01,"Utah",1518,3207257.66666667,1518,0,0,3207257.66666667,0,0,1518,0,0
201907,2019-07-01,"Vermont",449,623987.75,449,0,0,623987.75,0,0,449,0,0
201907,2019-07-01,"Virginia",5698,8559468.75,5698,0,0,8559468.75,0,0,5698,0,0
201907,2019-07-01,"Washington",4720,7620656.33333333,4720,0,0,7620656.33333333,0,0,4720,0,0
201907,2019-07-01,"West Virginia",1818,1794390,1818,0,0,1794390,0,0,1818,-2.27373675443232e-13,-1.26713632734931e-14
201907,2019-07-01,"Wisconsin",4324,5825253.83333333,4324,0,0,5825253.83333333,0,0,4324,0,0
201907,2019-07-01,"Wyoming",396,580300.333333333,396,0,0,580300.333333333,0,0,396,5.6843418860808e-14,9.79551718233398e-15
201908,2019-08-01,"Alabama",4402,4910226.16666667,4402,0,0,4910226.16666667,0,0,4402,0,0
201908,2019-08-01,"Alaska",351,733195.5,351,0,0,733195.5,0,0,351,0,0
201908,2019-08-01,"Arizona",4852,7313436,4852,0,0,7313436,0,0,4852,0,0
201908,2019-08-01,"Arkansas",2586,3022574.5,2586,0,0,3022574.5,0,0,2586,0,0
201908,2019-08-01,"California",21014,39426021.3333333,21014,0,0,39426021.3333333,0,0,21014,0,0
201908,2019-08-01,"Colorado",3091,5766691.5,3091,0,0,5766691.5,0,0,3091,0,0
201908,2019-08-01,"Connecticut",2548,3564519.33333333,2548,0,0,3564519.33333333,0,0,2548,0,0
201908,2019-08-01,"Delaware",797,978358.166666667,797,0,0,978358.166666667,0,0,797,0,0
201908,2019-08-01,"District of Columbia",410,709013.5,410,0,0,709013.5,0,0,410,-5.6843418860808e-14,-8.01725479991679e-15
201908,2019-08-01,"Florida",16574,21532265.3333333,16574,0,0,21532265.3333333,0,0,16574,0,0
201908,2019-08-01,"Georgia",6922,10641686.1666667,6922,0,0,10641686.1666667,0,0,6922,0,0
201908,2019-08-01,"Hawaii",905,1414180.16666667,905,0,0,1414180.16666667,0,0,905,0,0
201908,2019-08-01,"Idaho",1144,1795368.83333333,1144,0,0,1795368.83333333,0,0,1144,0,0
201908,2019-08-01,"Illinois",8612,12653769.1666667,8612,0,0,12653769.1666667,0,0,8612,0,0
201908,2019-08-01,"Indiana",5185,6735000.5,5185,0,0,6735000.5,0,0,5185,0,0
201908,2019-08-01,"Iowa",2437,3160256.83333333,2437,0,0,3160256.83333333,0,0,2437,0,0
201908,2019-08-01,"Kansas",2132,2912830,2132,0,0,2912830,0,0,2132,0,0
201908,2019-08-01,"Kentucky",3869,4473162.66666667,3869,0,0,4473162.66666667,0,0,3869,0,0
201908,2019-08-01,"Louisiana",3770,4656123.83333333,3770,0,0,4656123.83333333,0,0,3770,0,0
201908,2019-08-01,"Maine",1196,1346498.5,1196,0,0,1346498.5,0,0,1196,0,0
201908,2019-08-01,"Maryland",4045,6055095.33333333,4045,0,0,6055095.33333333,0,0,4045,0,0
201908,2019-08-01,"Massachusetts",4580,6894664.83333333,4580,0,0,6894664.83333333,0,0,4580,0,0
201908,2019-08-01,"Michigan",7836,9981755,7836,0,0,9981755,0,0,7836,-9.09494701772928e-13,-9.11157107916322e-15
201908,2019-08-01,"Minnesota",3745,5642934.5,3745,0,0,5642934.5,0,0,3745,0,0
201908,2019-08-01,"Mississippi",2644,2976320.16666667,2644,0,0,2976320.16666667,0,0,2644,0,0
201908,2019-08-01,"Missouri",4982,6142320.5,4982,0,0,6142320.5,0,0,4982,0,0
201908,2019-08-01,"Montana",837,1071865.33333333,837,0,0,1071865.33333333,0,0,837,0,0
201908,2019-08-01,"Nebraska",1355,1933401.16666667,1355,0,0,1933401.16666667,0,0,1355,0,0
201908,2019-08-01,"Nevada",2085,3098685.66666667,2085,0,0,3098685.66666667,0,0,2085,0,0
201908,2019-08-01,"New Hampshire",1040,1361698.33333333,1040,0,0,1361698.33333333,0,0,1040,0,0
201908,2019-08-01,"New Jersey",5910,8889776.83333333,5910,0,0,8889776.83333333,0,0,5910,0,0
201908,2019-08-01,"New Mexico",1559,2100748.16666667,1559,0,0,2100748.16666667,0,0,1559,0,0
201908,2019-08-01,"New York",12285,19442071.8333333,12285,0,0,19442071.8333333,0,0,12285,-1.81898940354586e-12,-9.35594425912578e-15
201908,2019-08-01,"North Carolina",7674,10517957.1666667,7674,0,0,10517957.1666667,0,0,7674,0,0
201908,2019-08-01,"North Dakota",553,763988.166666667,553,0,0,763988.166666667,0,0,553,0,0
201908,2019-08-01,"Ohio",9952,11695958.6666667,9952,0,0,11695958.6666667,0,0,9952,0,0
201908,2019-08-01,"Oklahoma",3256,3964027.16666667,3256,0,0,3964027.16666667,0,0,3256,0,0
201908,2019-08-01,"Oregon",2912,4220347.83333333,2912,0,0,4220347.83333333,0,0,2912,0,0
201908,2019-08-01,"Pennsylvania",10647,12796278.1666667,10647,0,0,12796278.1666667,0,0,10647,0,0
201908,2019-08-01,"Rhode Island",815,1057985.83333333,815,0,0,1057985.83333333,0,0,815,0,0
201908,2019-08-01,"South Carolina",4093,5167758.33333333,4093,0,0,5167758.33333333,0,0,4093,0,0
201908,2019-08-01,"South Dakota",716,888058.666666667,716,0,0,888058.666666667,0,0,716,0,0
201908,2019-08-01,"Tennessee",5807,6839743.16666667,5807,0,0,6839743.16666667,0,0,5807,0,0
201908,2019-08-01,"Texas",16342,29049121.5,16342,0,0,29049121.5,0,0,16342,1.81898940354586e-12,6.26177078554977e-15
201908,2019-08-01,"Utah",1476,3211132.33333333,1476,0,0,3211132.33333333,0,0,1476,0,0
201908,2019-08-01,"Vermont",460,623929.5,460,0,0,623929.5,0,0,460,0,0
201908,2019-08-01,"Virginia",5722,8562295.5,5722,0,0,8562295.5,0,0,5722,0,0
201908,2019-08-01,"Washington",4545,7627288.66666667,4545,0,0,7627288.66666667,0,0,4545,0,0
201908,2019-08-01,"West Virginia",1801,1793517,1801,0,0,1793517,0,0,1801,-2.27373675443232e-13,-1.26775310991327e-14
201908,2019-08-01,"Wisconsin",4428,5825926.66666667,4428,0,0,5825926.66666667,0,0,4428,0,0
201908,2019-08-01,"Wyoming",381,580484.666666667,381,0,0,580484.666666667,0,0,381,0,0
201909,2019-09-01,"Alabama",4171,4911356.75,4171,0,0,4911356.75,0,0,4171,0,0
201909,2019-09-01,"Alaska",364,732991.75,364,0,0,732991.75,0,0,364,0,0
201909,2019-09-01,"Arizona",4754,7324232.5,4754,0,0,7324232.5,0,0,4754,0,0
201909,2019-09-01,"Arkansas",2573,3023369.25,2573,0,0,3023369.25,0,0,2573,0,0
201909,2019-09-01,"California",20671,39420227,20671,0,0,39420227,0,0,20671,0,0
201909,2019-09-01,"Colorado",3096,5770794.25,3096,0,0,5770794.25,0,0,3096,0,0
201909,2019-09-01,"Connecticut",2396,3563768,2396,0,0,3563768,0,0,2396,0,0
201909,2019-09-01,"Delaware",792,979203.25,792,0,0,979203.25,0,0,792,0,0
201909,2019-09-01,"District of Columbia",415,709393.75,415,0,0,709393.75,0,0,415,0,0
201909,2019-09-01,"Florida",16121,21552370,16121,0,0,21552370,0,0,16121,0,0
201909,2019-09-01,"Georgia",6805,10648519.25,6805,0,0,10648519.25,0,0,6805,0,0
201909,2019-09-01,"Hawaii",944,1413462.75,944,0,0,1413462.75,0,0,944,-1.13686837721616e-13,-8.0431435297192e-15
201909,2019-09-01,"Idaho",1139,1798523.25,1139,0,0,1798523.25,0,0,1139,0,0
201909,2019-09-01,"Illinois",8611,12647145.25,8611,0,0,12647145.25,0,0,8611,0,0
201909,2019-09-01,"Indiana",5187,6736995.75,5187,0,0,6736995.75,0,0,5187,0,0
201909,2019-09-01,"Iowa",2408,3160587.25,2408,0,0,3160587.25,0,0,2408,0,0
201909,2019-09-01,"Kansas",2229,2912927.5,2229,0,0,2912927.5,0,0,2229,0,0
201909,2019-09-01,"Kentucky",3846,4473571.5,3846,0,0,4473571.5,0,0,3846,0,0
201909,2019-09-01,"Louisiana",3556,4655043.25,3556,0,0,4655043.25,0,0,3556,0,0
201909,2019-09-01,"Maine",1181,1346862.75,1181,0,0,1346862.75,0,0,1181,0,0
201909,2019-09-01,"Maryland",3868,6055166,3868,0,0,6055166,0,0,3868,4.54747350886464e-13,7.51007240571875e-15
201909,2019-09-01,"Massachusetts",4524,6894555.75,4524,0,0,6894555.75,0,0,4524,0,0
201909,2019-09-01,"Michigan",7802,9980235,7802,0,0,9980235,0,0,7802,-9.09494701772928e-13,-9.11295878075945e-15
201909,2019-09-01,"Minnesota",3651,5644375.25,3651,0,0,5644375.25,0,0,3651,0,0
201909,2019-09-01,"Mississippi",2563,2975366.75,2563,0,0,2975366.75,0,0,2563,0,0
201909,2019-09-01,"Missouri",4931,6143243.25,4931,0,0,6143243.25,0,0,4931,0,0
201909,2019-09-01,"Montana",836,1072736.5,836,0,0,1072736.5,0,0,836,0,0
201909,2019-09-01,"Nebraska",1335,1933816.25,1335,0,0,1933816.25,0,0,1335,0,0
201909,2019-09-01,"Nevada",2014,3102643,2014,0,0,3102643,0,0,2014,0,0
201909,2019-09-01,"New Hampshire",997,1362156,997,0,0,1362156,0,0,997,0,0
201909,2019-09-01,"New Jersey",5748,8889036.25,5748,0,0,8889036.25,0,0,5748,0,0
201909,2019-09-01,"New Mexico",1577,2101305.25,1577,0,0,2101305.25,0,0,1577,0,0
201909,2019-09-01,"New York",12025,19431542.25,12025,0,0,19431542.25,0,0,12025,0,0
201909,2019-09-01,"North Carolina",7500,10526243.75,7500,0,0,10526243.75,0,0,7500,9.09494701772928e-13,8.64025879861397e-15
201909,2019-09-01,"North Dakota",535,764120.25,535,0,0,764120.25,0,0,535,0,0
201909,2019-09-01,"Ohio",9735,11695684.5,9735,0,0,11695684.5,0,0,9735,0,0
201909,2019-09-01,"Oklahoma",3200,3965702.75,3200,0,0,3965702.75,0,0,3200,0,0
201909,2019-09-01,"Oregon",2949,4222463.75,2949,0,0,4222463.75,0,0,2949,0,0
201909,2019-09-01,"Pennsylvania",10333,12794975.75,10333,0,0,12794975.75,0,0,10333,0,0
201909,2019-09-01,"Rhode Island",810,1057899.75,810,0,0,1057899.75,0,0,810,0,0
201909,2019-09-01,"South Carolina",4024,5172786.5,4024,0,0,5172786.5,0,0,4024,0,0
201909,2019-09-01,"South Dakota",659,888524.5,659,0,0,888524.5,0,0,659,0,0
201909,2019-09-01,"Tennessee",5644,6844452.25,5644,0,0,6844452.25,0,0,5644,0,0
201909,2019-09-01,"Texas",15790,29080285.25,15790,0,0,29080285.25,0,0,15790,-1.81898940354586e-12,-6.25506038853541e-15
201909,2019-09-01,"Utah",1445,3215007,1445,0,0,3215007,0,0,1445,0,0
201909,2019-09-01,"Vermont",438,623871.25,438,0,0,623871.25,0,0,438,0,0
201909,2019-09-01,"Virginia",5493,8565122.25,5493,0,0,8565122.25,0,0,5493,0,0
201909,2019-09-01,"Washington",4446,7633921,4446,0,0,7633921,0,0,4446,0,0
201909,2019-09-01,"West Virginia",1847,1792644,1847,0,0,1792644,0,0,1847,0,0
201909,2019-09-01,"Wisconsin",4298,5826599.5,4298,0,0,5826599.5,0,0,4298,0,0
201909,2019-09-01,"Wyoming",439,580669,439,0,0,580669,0,0,439,0,0
201910,2019-10-01,"Alabama",4362,4912487.33333333,4362,0,0,4912487.33333333,0,0,4362,0,0
201910,2019-10-01,"Alaska",383,732788,383,0,0,732788,0,0,383,0,0
201910,2019-10-01,"Arizona",4860,7335029,4860,0,0,7335029,0,0,4860,0,0
201910,2019-10-01,"Arkansas",2703,3024164,2703,0,0,3024164,0,0,2703,0,0
201910,2019-10-01,"California",22240,39414432.6666667,22240,0,0,39414432.6666667,0,0,22240,0,0
201910,2019-10-01,"Colorado",3360,5774897,3360,0,0,5774897,0,0,3360,0,0
201910,2019-10-01,"Connecticut",2574,3563016.66666667,2574,0,0,3563016.66666667,0,0,2574,0,0
201910,2019-10-01,"Delaware",749,980048.333333333,749,0,0,980048.333333333,0,0,749,0,0
201910,2019-10-01,"District of Columbia",460,709774,460,0,0,709774,0,0,460,5.6843418860808e-14,8.00866456939928e-15
201910,2019-10-01,"Florida",16878,21572474.6666667,16878,0,0,21572474.6666667,0,0,16878,0,0
201910,2019-10-01,"Georgia",7101,10655352.3333333,7101,0,0,10655352.3333333,0,0,7101,0,0
201910,2019-10-01,"Hawaii",915,1412745.33333333,915,0,0,1412745.33333333,0,0,915,0,0
201910,2019-10-01,"Idaho",1210,1801677.66666667,1210,0,0,1801677.66666667,0,0,1210,0,0
201910,2019-10-01,"Illinois",9350,12640521.3333333,9350,0,0,12640521.3333333,0,0,9350,0,0
201910,2019-10-01,"Indiana",5606,6738991,5606,0,0,6738991,0,0,5606,0,0
201910,2019-10-01,"Iowa",2692,3160917.66666667,2692,0,0,3160917.66666667,0,0,2692,0,0
201910,2019-10-01,"Kansas",2290,2913025,2290,0,0,2913025,0,0,2290,0,0
201910,2019-10-01,"Kentucky",4071,4473980.33333333,4071,0,0,4473980.33333333,0,0,4071,0,0
201910,2019-10-01,"Louisiana",3788,4653962.66666667,3788,0,0,4653962.66666667,0,0,3788,0,0
201910,2019-10-01,"Maine",1280,1347227,1280,0,0,1347227,0,0,1280,0,0
201910,2019-10-01,"Maryland",4270,6055236.66666667,4270,0,0,6055236.66666667,0,0,4270,0,0
201910,2019-10-01,"Massachusetts",4909,6894446.66666667,4909,0,0,6894446.66666667,0,0,4909,0,0
201910,2019-10-01,"Michigan",8373,9978715,8373,0,0,9978715,0,0,8373,0,0
201910,2019-10-01,"Minnesota",3880,5645816,3880,0,0,5645816,0,0,3880,0,0
201910,2019-10-01,"Mississippi",2691,2974413.33333333,2691,0,0,2974413.33333333,0,0,2691,0,0
201910,2019-10-01,"Missouri",5027,6144166,5027,0,0,6144166,0,0,5027,0,0
201910,2019-10-01,"Montana",855,1073607.66666667,855,0,0,1073607.66666667,0,0,855,0,0
201910,2019-10-01,"Nebraska",1459,1934231.33333333,1459,0,0,1934231.33333333,0,0,1459,0,0
201910,2019-10-01,"Nevada",2038,3106600.33333333,2038,0,0,3106600.33333333,0,0,2038,0,0
201910,2019-10-01,"New Hampshire",1093,1362613.66666667,1093,0,0,1362613.66666667,0,0,1093,0,0
201910,2019-10-01,"New Jersey",6208,8888295.66666667,6208,0,0,8888295.66666667,0,0,6208,0,0
201910,2019-10-01,"New Mexico",1593,2101862.33333333,1593,0,0,2101862.33333333,0,0,1593,0,0
201910,2019-10-01,"New York",13162,19421012.6666667,13162,0,0,19421012.6666667,0,0,13162,0,0
201910,2019-10-01,"North Carolina",7963,10534530.3333333,7963,0,0,10534530.3333333,0,0,7963,0,0
201910,2019-10-01,"North Dakota",574,764252.333333333,574,0,0,764252.333333333,0,0,574,0,0
201910,2019-10-01,"Ohio",10247,11695410.3333333,10247,0,0,11695410.3333333,0,0,10247,0,0
201910,2019-10-01,"Oklahoma",3308,3967378.33333333,3308,0,0,3967378.33333333,0,0,3308,0,0
201910,2019-10-01,"Oregon",3160,4224579.66666667,3160,0,0,4224579.66666667,0,0,3160,0,0
201910,2019-10-01,"Pennsylvania",11145,12793673.3333333,11145,0,0,12793673.3333333,0,0,11145,0,0
201910,2019-10-01,"Rhode Island",841,1057813.66666667,841,0,0,1057813.66666667,0,0,841,0,0
201910,2019-10-01,"South Carolina",4230,5177814.66666667,4230,0,0,5177814.66666667,0,0,4230,0,0
201910,2019-10-01,"South Dakota",685,888990.333333333,685,0,0,888990.333333333,0,0,685,0,0
201910,2019-10-01,"Tennessee",5996,6849161.33333333,5996,0,0,6849161.33333333,0,0,5996,0,0
201910,2019-10-01,"Texas",17122,29111449,17122,0,0,29111449,0,0,17122,0,0
201910,2019-10-01,"Utah",1537,3218881.66666667,1537,0,0,3218881.66666667,0,0,1537,0,0
201910,2019-10-01,"Vermont",510,623813,510,0,0,623813,0,0,510,5.6843418860808e-14,9.1122530086433e-15
201910,2019-10-01,"Virginia",5789,8567949,5789,0,0,8567949,0,0,5789,0,0
201910,2019-10-01,"Washington",4931,7640553.33333333,4931,0,0,7640553.33333333,0,0,4931,0,0
201910,2019-10-01,"West Virginia",2013,1791771,2013,0,0,1791771,0,0,2013,0,0
201910,2019-10-01,"Wisconsin",4750,5827272.33333333,4750,0,0,5827272.33333333,0,0,4750,0,0
201910,2019-10-01,"Wyoming",430,580853.333333333,430,0,0,580853.333333333,0,0,430,0,0
201911,2019-11-01,"Alabama",4529,4913617.91666667,4529,0,0,4913617.91666667,0,0,4529,0,0
201911,2019-11-01,"Alaska",422,732584.25,422,0,0,732584.25,0,0,422,5.6843418860808e-14,7.75930124907927e-15
201911,2019-11-01,"Arizona",5062,7345825.5,5062,0,0,7345825.5,0,0,5062,0,0
201911,2019-11-01,"Arkansas",2801,3024958.75,2801,0,0,3024958.75,0,0,2801,0,0
201911,2019-11-01,"California",22130,39408638.3333333,22130,0,0,39408638.3333333,0,0,22130,0,0
201911,2019-11-01,"Colorado",3259,5778999.75,3259,0,0,5778999.75,0,0,3259,0,0
201911,2019-11-01,"Connecticut",2693,3562265.33333333,2693,0,0,3562265.33333333,0,0,2693,0,0
201911,2019-11-01,"Delaware",740,980893.416666667,740,0,0,980893.416666667,0,0,740,0,0
201911,2019-11-01,"District of Columbia",419,710154.25,419,0,0,710154.25,0,0,419,5.6843418860808e-14,8.00437635356094e-15
201911,2019-11-01,"Florida",17137,21592579.3333333,17137,0,0,21592579.3333333,0,0,17137,0,0
201911,2019-11-01,"Georgia",7319,10662185.4166667,7319,0,0,10662185.4166667,0,0,7319,9.09494701772928e-13,8.53009646925895e-15
201911,2019-11-01,"Hawaii",885,1412027.91666667,885,0,0,1412027.91666667,0,0,885,0,0
201911,2019-11-01,"Idaho",1198,1804832.08333333,1198,0,0,1804832.08333333,0,0,1198,0,0
201911,2019-11-01,"Illinois",9210,12633897.4166667,9210,0,0,12633897.4166667,0,0,9210,0,0
201911,2019-11-01,"Indiana",5531,6740986.25,5531,0,0,6740986.25,0,0,5531,0,0
201911,2019-11-01,"Iowa",2603,3161248.08333333,2603,0,0,3161248.08333333,0,0,2603,0,0
201911,2019-11-01,"Kansas",2288,2913122.5,2288,0,0,2913122.5,0,0,2288,0,0
201911,2019-11-01,"Kentucky",4052,4474389.16666667,4052,0,0,4474389.16666667,0,0,4052,0,0
201911,2019-11-01,"Louisiana",3947,4652882.08333333,3947,0,0,4652882.08333333,0,0,3947,4.54747350886464e-13,9.77345530666624e-15
201911,2019-11-01,"Maine",1262,1347591.25,1262,0,0,1347591.25,0,0,1262,0,0
